ASV	Feat	Num	Sum	CD15.321	CBD15.394	CBD75.118	CD15.1350	CBD75.573	CBD75.180	CC.586	CC.111	CBD15.173	CC.198	CD15.701	CBD15.112	CD15.1359	CD15.335	CBD15.702	CBD75.593	CBD75.1323	CC.58	CD15.71	CBD75.363	CBD15.114	CC.26	CBD15.318	CC.125	CD15.77	CD15.377	CD15.1366	CD75.1000	CBD75.165	CBD75.710	CBD15.706	CD15.585	CBD15.34	CC.90	CBD75.384	CBD15.1370	CC.371	CC.1301	CD75.1396	CD15.1369	CD75.385	CBD75.89	CD75.392	CBD15.351	CBD75.174	CBD15.916	CD15.1339	CD75.87	CBD75.571	CBD15.142	CC.396	CD75.1398	CC.1338	CNE.1354	CD75.711	CNE.378	CD75.964	CNEB.1331	CNE.20	IBD15.114	IBD15.351	CD75.141	CNEB.158	IBD15.706	CNEB.354	CD75.714	CD75.997	IBD15.394	CNE.1375	CNE.722	CD75.187	IBD15.142	CNE.316	CNEB.193	IBD75.144	CNEB.1343	IBD75.710	IBD15.916	IBD75.363	IBD15.594	IBD15.156	CNEB.581	CNEB.195	CNE.128	CNEB.1356	CNE.97	IBD15.34	IBD75.89	IBD75.571	CNE.146	IBD75.593	CNE.362	IBD75.102	IBD75.118	IBD15.702	IC.125	IC.1314	ID15.1350	IC.26	CNEB.709	CNEB.309	IC.1338	CNE.177	CNEB.1325	CNEB.1358	ID15.321	IC.1301	CNE.370	ID15.701	INEB.309	ID15.71	ID15.1359	ID75.1398	IC.396	INEB.1331	IBD15.112	ID75.392	IC.1388	INE.121	INE.20	ID75.141	ID15.335	ID15.1363	ID15.910	INEB.1343	INEB.581	ID75.574	ID75.1000	ID15.1369	ID75.317	ID15.377	IC.198	IC.586	ID75.711	INE.128	ID75.87	INE.1375	ID75.385	INEB.1356	INE.316	INEB.709	INEB.1358	ID15.585	INE.177	IC.90	INE.378	INE.722
1fe8d7857499494167ac16ff98945500	F137	119	2655	13	8	37	28	0	31	102	14	27	44	45	12	21	13	10	19	21	33	62	13	54	28	21	42	4	20	24	8	6	0	7	12	66	39	1	12	33	35	10	10	24	21	2	36	0	14	0	84	33	26	112	70	40	0	63	6	23	48	44	2	3	42	0	2	69	102	38	0	47	28	32	5	4	77	2	47	0	0	0	0	0	82	54	29	49	5	4	0	0	17	0	21	0	0	2	2	0	0	0	70	26	0	34	67	25	0	9	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
c879dcef2e37fd914b2932a15c812406	F138	148	2649	6	0	22	4	14	6	26	3	0	60	5	25	4	3	0	0	1	43	4	6	11	9	2	13	0	22	27	15	0	0	6	2	5	23	4	12	31	39	13	4	37	14	5	0	6	0	3	430	12	2	79	94	115	0	57	4	23	58	16	3	4	89	13	0	45	109	162	0	2	53	30	0	0	4	0	25	0	5	0	0	0	69	45	18	61	8	4	0	0	39	0	23	0	0	0	0	8	0	1	195	17	0	3	15	34	0	79	10	7	0	0	0	0	10	0	0	0	17	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0
a53742fe0750b6e7f0f5c321f377d11c	F139	118	2645	15	5	29	75	3	28	72	24	9	32	26	8	12	19	5	4	71	106	42	25	24	35	0	62	5	1	7	1	2	8	18	6	11	127	7	28	91	53	23	13	20	14	2	5	5	6	10	25	19	7	82	102	78	0	40	3	9	61	32	0	5	48	34	0	29	95	16	0	59	32	74	0	7	35	0	41	0	2	0	8	0	36	24	7	21	14	0	0	0	111	0	8	0	0	10	4	2	2	3	26	30	0	5	87	10	2	43	16	8	0	0	0	0	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	2	7	0	0	0	0
47eb3a88121b3cf33592728577c34f4b	F140	1014	2627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	90	0	0	4	0	0	0	7	32	0	126	0	0	1	12	258	2	0	2	1206	34	12	0	19	0	0	0	3	38	0	0	0	0	61	485	0	55	0	0	0	2	13	10	0	0	10	2	6	78
71973755260ec453fb00f7b04ed0e6b3	F141	77	2568	50	53	311	0	82	440	1	1	0	0	4	112	4	10	0	47	25	9	0	14	48	5	34	1	3	7	0	17	20	10	56	1	61	22	10	61	6	0	7	97	0	258	1	1	14	0	4	6	31	12	74	36	4	2	0	11	18	1	70	0	0	1	9	0	0	1	13	0	11	11	23	0	6	7	0	4	0	8	0	0	0	0	0	16	10	4	0	0	0	6	0	218	0	0	0	0	0	0	0	14	0	0	5	2	8	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0
780c9a125b7f978e6d5d96a8e2f7368b	F142	85	2530	39	10	23	17	16	25	52	18	0	3	102	141	57	11	144	32	4	33	1	26	48	41	0	21	0	12	24	7	32	6	13	44	17	5	8	8	55	40	53	54	8	27	0	14	2	30	2	9	21	47	42	5	37	0	78	8	7	69	25	4	3	18	43	0	71	4	14	0	29	8	6	0	4	67	4	32	0	2	0	0	0	48	38	192	19	8	7	0	0	20	0	27	0	2	3	0	0	0	0	34	54	0	11	53	6	0	0	20	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
a258cff56c0228a128342a38c7332cb4	F143	123	2490	12	2	0	10	0	0	0	0	0	0	440	0	36	31	43	46	0	21	118	0	0	10	0	0	5	11	23	5	3	0	0	15	0	0	0	0	0	0	3	17	40	0	0	0	29	0	8	18	0	0	26	9	17	0	15	0	18	401	44	0	7	15	26	3	101	8	5	0	10	0	416	0	0	0	0	36	0	0	0	0	0	29	0	10	10	0	0	0	0	0	0	18	0	1	0	0	0	0	0	191	19	0	0	76	31	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13568053caaa913b33cb0736558a306f	F144	217	2476	0	4	40	84	3	31	45	27	104	17	4	3	12	11	7	12	101	95	1	100	70	27	38	54	0	6	0	4	6	9	12	7	13	45	3	8	71	25	3	7	74	1	2	6	8	14	0	43	5	59	39	38	23	0	126	12	2	28	55	5	2	36	9	0	0	39	7	0	9	123	31	0	7	173	0	18	4	0	0	0	3	18	4	4	50	8	0	0	0	38	0	7	0	0	2	3	2	0	0	19	16	0	31	58	5	0	25	45	3	0	0	0	0	8	0	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0
eb124fe62091a668ed09519f2b4416ac	F145	310	2462	0	0	0	0	0	0	14	10	0	64	0	0	0	0	0	0	0	106	0	0	1	8	0	73	0	0	0	0	0	0	0	0	0	26	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	98	0	5	22	39	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	19	76	82	1	0	270	1	0	0	4	0	0	0	0	0	126	134	0	0	0	3	546	4	6	0	0	28	17	0	0	0	0	0	39	0	0	0	56	38	13	0	0	0	0	0	172	0	15	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	50	8	164	64
cf3428cf88984f5feb4da0ad7713289b	F146	567	2407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3	1	0	0	0	0	3	1	24	0	5	0	0	0	0	0	0	24	20	0	0	18	0	0	0	6	0	0	0	27	0	0	2	0	2	419	5	17	7	0	0	0	0	0	10	9	3	0	0	29	42	0	18	3	3	7	9	16	0	6	0	0	0	23	6	0	734	0	1	12	38	12	20	9	9	114	30	0	0	17	16	26	0	2	26	13	1	13	416	0	11	15	0	3	1	45	0	0	11	5	14	0	16	0	0
4ed8ca98d237a6d2599b55050e04f8d9	F147	98	2400	26	20	22	12	109	56	21	26	31	9	17	67	16	13	40	22	6	14	41	32	28	13	4	24	0	16	64	139	21	9	35	12	37	39	10	13	58	30	38	26	14	36	4	29	75	59	33	23	22	42	22	29	36	0	7	12	23	11	51	3	0	36	33	0	26	26	30	0	11	18	28	0	8	28	0	45	0	0	0	3	0	14	11	57	34	16	4	0	0	61	0	40	0	0	3	0	0	0	0	17	11	0	20	30	23	0	0	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72dd62ab013bc7950442cca69ca9da43	F148	359	2389	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	31	0	0	0	0	0	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	0	0	0	0	5	0	0	0	0	3	0	0	0	0	11	0	0	0	0	0	0	0	13	0	0	11	0	0	13	0	0	0	0	0	0	0	0	0	25	2	0	0	0	86	0	5	0	0	0	67	0	89	0	0	0	0	0	69	0	11	0	0	0	0
127e4db910978bc5e53869f03a27993e	F149	105	2384	21	6	36	24	10	18	109	8	52	19	14	54	18	9	7	8	59	70	26	33	26	14	127	15	2	12	28	6	134	1	22	21	9	23	14	83	37	15	18	37	12	35	0	9	4	12	8	18	27	12	25	8	10	0	20	8	20	39	28	0	4	15	25	0	14	26	6	0	10	12	26	0	6	46	0	29	0	2	0	2	0	118	72	35	50	5	3	0	0	204	0	23	0	0	5	0	0	0	0	33	12	0	5	8	10	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9f3a4ffbb6fe0aa36f66db5d0253cf6	F150	51	2309	88	9	206	11	17	19	35	1	79	4	20	65	27	30	5	10	12	21	33	11	14	40	94	11	0	28	42	2	35	10	131	33	94	30	21	38	31	16	21	7	10	61	0	2	4	24	13	25	114	7	19	27	19	2	30	0	1	117	30	0	7	10	24	5	40	12	11	0	48	20	12	0	4	8	5	12	0	2	0	0	0	28	1	6	4	9	3	0	0	14	0	17	0	0	3	0	0	0	0	37	1	0	4	30	10	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e80214cfa8b4178cfa7aec32a0c992c6	F151	601	2307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0	13	0	0	0	4	0	1	19	270	0	80	0	0	28	0	0	0	11	200	0	32	0	0	64	5	646	0	0	39	148	68	30	0	104	4	0	8	0	3	32	0	0	7	84	102	0	16	2	0	11	14	35	2	3	24	0	122	42	8
8f43573d010876a61a6fe571a7315a0c	F152	92	2277	33	0	12	15	0	4	104	15	9	65	31	0	9	7	5	14	0	33	42	6	0	33	0	94	0	3	6	8	0	5	4	3	0	207	4	18	45	101	10	42	70	0	0	0	7	0	8	12	2	7	24	15	56	0	29	16	10	30	42	4	0	16	18	0	42	68	193	0	8	52	90	0	12	0	0	60	0	0	0	8	0	58	48	20	48	29	0	0	0	49	0	19	0	0	2	0	0	0	0	35	33	0	4	14	8	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0a341559463783d924183f68b45cd9bc	F153	185	2270	2	0	14	0	37	33	46	79	0	75	0	1	3	5	1	2	142	274	0	6	6	0	0	29	0	8	0	0	312	2	2	8	2	17	6	0	237	298	16	0	3	89	0	0	0	0	0	2	31	3	250	4	34	0	2	0	0	7	34	0	3	0	4	0	0	0	0	0	3	0	0	0	4	0	2	2	0	0	0	0	0	2	0	39	0	9	1	0	0	20	0	13	0	0	4	0	0	0	0	17	1	0	12	3	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94f5718a19f9226205549038d1bf6ece	F154	184	2265	2	2	26	57	0	11	36	20	13	18	70	9	13	31	8	6	17	64	64	21	7	25	3	52	0	22	18	5	4	6	27	13	19	67	8	12	65	66	10	16	32	25	0	19	5	20	3	81	39	3	69	71	40	0	71	6	17	40	39	4	0	31	25	0	35	11	52	0	18	31	51	2	3	83	3	31	3	5	0	4	0	34	8	21	23	27	2	0	0	31	0	16	0	0	0	0	0	0	0	52	20	0	2	40	18	0	19	10	2	0	0	0	0	3	0	0	0	0	0	0	0	5	0	2	0	0	2	0	0	0	0	0	5	0	0	0	0	5	0	0	0	2	9	0	2	0	0
2a1cdc67a53773c83b1605405ffae827	F155	367	2235	0	0	0	0	0	0	0	0	111	0	8	0	0	0	35	0	0	13	23	72	0	0	0	0	0	48	0	0	0	5	0	0	482	0	13	0	0	0	37	15	7	584	0	3	5	481	0	0	0	1	19	0	25	0	11	0	41	37	0	0	1	3	0	0	19	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0	0	0	0	50	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52a6d639563c8921fb3bd17b6f57a596	F156	91	2209	33	7	11	31	2	7	60	30	5	43	38	6	4	12	23	9	35	19	28	13	1	52	7	31	0	26	20	37	45	0	1	31	15	23	0	15	36	66	3	5	3	13	4	6	8	12	47	51	31	20	87	55	30	0	37	12	47	29	4	0	4	32	167	2	70	10	30	0	33	27	14	1	0	64	1	26	0	2	0	7	0	38	5	25	20	2	1	0	0	39	0	8	0	2	1	4	4	0	0	39	4	0	2	34	23	0	58	56	2	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	0	0	0	0
e534e534f38129f3c10561bb79a8d95e	F157	146	2205	6	0	19	23	7	9	28	0	24	21	26	19	14	31	10	4	15	32	60	2	15	71	9	42	2	37	13	24	6	6	27	11	0	95	25	22	63	123	37	39	26	63	0	18	0	5	9	8	13	8	49	19	48	0	63	9	77	13	13	3	0	23	121	2	34	3	13	0	47	13	29	1	8	45	2	42	0	0	0	0	0	17	17	14	12	13	5	0	0	15	0	18	0	0	3	0	3	0	0	24	28	0	23	18	11	0	0	112	0	0	0	0	0	5	0	0	6	0	3	0	0	3	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	1	0	0
85eafe4c3cf180c91b8562b8f646e3b2	F158	232	2116	0	1	0	4	1	0	16	8	20	8	34	28	31	17	0	6	248	29	79	0	111	29	333	42	0	12	0	18	68	1	0	47	7	5	11	146	29	59	6	1	9	0	0	2	7	0	7	18	1	2	23	53	148	0	42	1	117	0	7	0	0	18	10	0	31	27	17	0	0	15	4	0	3	6	0	0	0	0	0	0	0	14	3	17	0	3	3	0	0	24	0	0	0	4	1	0	0	0	0	4	10	0	0	2	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b3119308d92003b424d31333df1e222	F159	134	2081	9	0	46	22	14	15	52	10	12	41	17	8	21	11	9	11	30	36	56	35	6	28	0	48	0	35	11	0	2	5	26	70	13	151	16	13	15	26	10	38	30	15	0	18	16	13	9	51	10	8	25	29	19	0	33	15	17	37	7	0	4	39	20	2	46	30	49	0	24	28	58	0	5	32	1	45	0	0	0	6	0	59	30	15	83	9	5	0	0	20	0	7	0	0	0	0	0	0	0	21	23	0	7	71	13	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c7516dc666314bbc03ffe8682691761	F160	221	2027	0	3	5	9	1	1	2	11	0	27	0	16	9	2	12	0	0	1	0	5	7	2	78	2	0	32	3	0	0	6	7	0	503	74	3	18	100	0	1	0	0	22	0	3	0	27	1	81	5	8	12	142	13	0	146	1	51	0	12	0	0	6	31	0	0	40	11	0	10	6	1	0	1	132	2	11	0	0	0	0	0	0	0	6	0	13	0	0	0	263	0	2	0	0	14	0	0	0	0	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34da80cb0952a9b07487a0170e452283	F161	124	2004	12	2	13	8	0	3	60	6	3	55	57	5	64	8	6	10	2	98	30	0	28	35	57	34	0	22	14	3	3	2	2	33	6	74	4	28	70	70	14	29	28	24	5	5	3	4	4	22	5	2	47	17	88	0	40	5	16	55	34	0	3	13	15	2	39	12	66	0	5	37	22	3	5	49	0	30	3	2	0	8	0	59	68	10	16	13	2	0	0	27	0	4	0	0	2	5	0	0	0	46	18	0	4	16	7	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3008206da09ffbd3ff225dad33e9902b	F162	59	2001	74	17	219	12	15	2	31	6	91	6	6	64	32	40	8	0	1	13	30	15	20	38	51	12	5	16	28	1	37	9	138	15	68	18	16	36	12	1	4	5	12	73	0	14	9	16	6	15	119	5	16	30	3	0	30	0	0	98	12	0	2	4	12	1	29	16	20	0	58	10	3	0	3	11	0	17	0	0	0	0	0	10	6	11	2	5	2	0	0	28	0	0	0	0	0	0	0	0	0	26	10	0	6	27	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fd01a4d055c9aa000ca2abd4403fe94b	F163	152	1937	6	0	30	0	0	12	43	0	0	20	0	12	18	14	3	0	0	42	52	0	7	36	0	32	0	40	0	6	82	0	52	43	25	0	15	15	59	66	24	0	0	0	0	0	6	9	15	65	5	0	64	0	111	0	32	10	1	31	71	4	0	54	18	0	65	4	53	0	27	27	54	0	0	73	0	0	0	0	0	0	0	0	0	24	29	24	10	0	0	43	0	0	0	1	0	0	0	0	0	18	69	2	0	28	0	0	15	92	0	0	0	0	0	16	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712bf17a3db5df64ad3779213883e72d	F164	333	1928	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	2	0	0	17	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	6	0	0	0	0	0	4	14	23	0	31	0	0	8	0	0	0	6	23	0	72	0	0	8	0	281	0	1	18	362	13	10	0	35	3	0	0	0	4	0	0	4	0	17	122	0	7	0	0	0	11	12	7	0	23	0	758	0	0
e1c93f06cd1830ec7dcb3dbf7afc40e3	F165	93	1908	32	6	50	27	0	24	31	6	23	6	4	10	15	8	26	1	42	41	47	22	100	21	57	17	0	0	36	13	12	7	25	40	9	0	11	37	6	14	14	29	12	12	0	35	9	67	0	30	22	23	13	16	19	1	34	21	8	15	55	1	3	31	1	0	22	24	51	0	10	6	2	2	5	28	0	6	0	0	0	0	1	85	53	23	53	3	0	0	0	87	0	11	0	1	0	0	0	0	0	17	13	0	10	8	9	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1e08f60f667c6c911d4a35834987858	F166	40	1902	144	5	168	0	0	0	43	0	0	0	11	0	0	0	36	201	0	0	0	0	0	8	0	0	0	0	0	0	81	0	152	125	0	0	831	0	0	0	22	0	0	0	0	0	24	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	3
09b52e3c6a8b219dc32601acbf1b1eac	F167	161	1888	4	10	4	16	4	87	11	15	208	9	6	0	3	12	13	8	33	19	0	2	0	37	31	70	2	82	12	7	3	2	7	2	75	163	3	2	142	67	6	2	83	74	0	0	0	2	0	25	7	0	17	86	11	0	25	5	19	6	11	2	2	6	17	0	2	12	5	0	34	11	7	0	0	38	2	23	0	0	0	4	0	11	2	2	16	17	0	0	0	23	0	0	0	0	3	0	0	0	0	5	12	0	0	77	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e96fd0d1ecd7121961bbe571836d759	F168	734	1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	29	56	0	28	0	0	6	0	0	0	5	37	0	4	0	0	3	0	0	0	0	4	36	0	12	0	0	5	0	18	3	0	0	0	0	0	4	2	0	0	0	2	0	0	0	2	0	3	7	1544	0	0
3b5981b146be238cc8e5e44a255d2db3	F169	109	1806	19	0	22	25	2	6	69	13	13	38	25	15	20	9	16	8	11	49	21	17	21	38	10	30	0	19	13	7	16	4	20	13	25	60	7	33	49	14	6	24	57	10	3	10	4	33	17	39	17	3	50	43	76	0	30	13	11	20	21	0	2	34	12	0	45	33	22	0	17	30	26	0	5	15	2	24	0	0	0	5	0	37	39	16	31	8	2	0	0	27	0	15	0	2	5	2	0	0	0	19	10	0	3	22	14	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e39ed5eb2d521ae32f255a6fceb2524	F170	87	1769	38	21	40	40	59	12	23	83	30	4	31	17	18	31	38	0	35	65	53	11	2	64	42	28	1	23	25	3	9	6	21	25	6	8	8	29	33	70	5	9	12	58	0	42	3	19	40	26	25	5	24	20	20	0	63	0	19	41	11	0	3	50	30	0	17	31	21	0	0	0	25	0	3	12	6	2	3	0	0	0	0	0	0	13	7	2	4	0	0	5	2	4	0	0	4	2	0	0	0	0	0	0	5	6	12	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25c3a3a676b4fb57ae1b0e345d0a4f19	F171	719	1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	84	0	0	0	0	65	0	0	0	0	35	0	0	0	0	0	0	0	35	2	0	56	0	0	103	0	0	0	0	0	0	0	0	0	135	18	0	0	0	196	0	5	0	0	3	342	0	256	0	0	2	0	0	172	0	152	0	0	0	0
e6f1e6aa1de344d100947bbfd777159b	F172	746	1568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	52	0	467	0	0	11	0	0	0	47	126	0	0	0	0	8	2	65	0	0	2	57	30	21	4	0	0	0	15	0	33	6	0	13	2	56	378	0	37	0	0	14	2	3	28	16	27	13	8	4	0
8f5005a5173a7f59f287f2fc7f680c81	F173	341	1544	0	0	0	0	0	0	0	16	85	0	0	0	1	1	0	0	0	0	28	33	0	0	0	0	0	0	27	0	0	0	0	0	142	0	0	0	0	0	157	0	62	0	1	0	0	0	0	0	10	0	0	19	0	0	0	0	0	0	0	0	0	0	0	2	26	0	48	0	67	17	32	0	0	0	0	0	1	0	0	0	0	12	0	15	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	505	52	58	0	0	15	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9245514f2cbde6e77de88a3a92b745f1	F174	215	1511	0	8	2	2	3	0	3	5	0	41	0	10	5	8	3	0	0	0	0	0	3	12	15	5	0	17	8	3	0	2	4	0	701	30	0	0	71	0	6	0	13	4	0	3	0	6	6	40	0	1	1	69	2	0	76	1	0	0	1	0	0	10	13	0	0	56	17	0	0	0	7	0	9	56	7	5	0	0	0	0	0	0	0	10	0	0	0	0	0	113	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	2	0	0
06f4e7cdceb19af8b47855411e1692ac	F175	82	1482	42	9	16	7	11	27	18	17	15	4	14	35	12	9	25	14	20	11	9	15	36	7	49	11	2	5	10	12	16	7	9	13	9	12	10	58	18	0	14	9	10	25	2	9	21	7	9	6	19	3	11	11	39	0	16	12	14	26	11	4	0	20	73	0	26	7	43	0	5	7	9	0	3	25	0	26	0	0	0	0	0	50	36	15	27	13	6	0	0	46	0	5	0	0	9	0	0	0	0	19	15	0	15	13	29	0	4	28	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0
294475e65d7b0b99a98ab79e26a4d0b7	F176	162	1469	4	0	10	87	0	0	78	12	0	20	56	5	5	19	2	7	0	81	5	0	2	10	0	10	0	2	7	1	2	6	2	9	2	65	4	13	54	95	12	0	6	0	0	0	2	9	11	67	4	0	69	39	39	0	60	5	7	61	20	0	0	58	7	0	10	66	21	0	4	6	23	3	3	16	0	18	2	0	0	3	0	26	20	9	12	5	2	0	0	7	0	5	0	0	0	0	0	0	0	8	5	0	0	18	2	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
